729.422363	220.949570
720.789490	222.482651
714.089661	231.242767
687.720398	222.080887
695.600037	219.979691
736.314331	232.114014
700.330200	222.286285
698.103271	215.574127
730.889893	210.639740
717.169189	214.667572
730.688904	214.773773
696.231628	223.747681
696.686157	224.464386
717.515686	220.313522
719.775818	229.611237
705.544312	236.010193
725.816101	211.523499
699.801147	216.364914
697.516357	215.664597
707.836304	215.794907
713.269348	221.042114
708.832214	216.692886
721.806030	217.867447
684.815308	216.121933
699.545715	218.678482
711.126892	211.553894
722.785278	223.437057
735.676636	218.195740
724.432312	198.556381
716.800903	218.740753
696.057434	220.067535
714.033325	206.069122
726.003357	222.912247
742.650330	220.487106
719.649231	203.788330
713.382446	204.961258
705.321899	202.436523
699.467529	203.280762
695.810242	218.858398
695.282104	225.231613
703.980225	206.955383
720.073181	213.590240
711.649719	198.541809
701.239380	218.294693
734.310730	203.527573
692.137634	197.366257
733.661133	217.883545
692.591553	201.658813
709.505493	202.412399
698.770081	205.395935
730.962219	206.712509
717.696777	207.726746
695.525635	213.831284
715.326538	218.728104
723.348877	204.909500
678.128906	212.929886
711.755371	206.931183
733.392334	225.498672
723.744568	228.875061
708.012634	209.636093
715.183472	211.754654
707.850525	204.037827
747.363403	199.015213
707.289185	202.839996
724.777710	216.863922
739.877014	196.998749
753.258972	209.074112
700.476624	190.103043
727.528442	204.135254
704.538025	218.381088
719.303040	205.267899
707.058228	212.701019
723.094055	215.266525
693.667786	219.355392
721.529175	209.701202
716.562195	214.486191
743.409424	197.027176
706.774719	208.738220
733.582764	207.680695
705.908752	221.987366
678.500488	204.354431
633.822571	140.269318
463.854858	373.211060
471.132538	367.741425
451.813690	355.138092
477.087524	368.733154
478.302856	369.175385
468.231262	357.149200
448.516571	368.303558
417.904846	337.848389
398.839264	361.978973
386.661682	334.830750
373.764435	332.879150
382.536530	326.471985
382.487640	330.590942
372.602570	332.290771
394.434387	342.491333
373.027008	318.706085
405.455109	317.299377
400.679749	330.999786
392.461853	325.852051
338.618744	331.820526
397.039307	332.483215
367.588074	334.570404
373.502594	316.694855
416.498383	368.136292
415.310455	356.282593
428.658386	349.173401
444.784302	332.917114
428.989075	330.844391
451.784515	354.280090
440.922455	326.942444
443.922394	335.908905
453.073975	336.095459
429.627930	335.222137
437.048645	362.935272
429.254211	332.319855
396.584229	353.431915
412.769470	351.377502
423.844208	351.741302
421.643829	343.378723
597.452637	261.483398
772.438843	378.086548
717.859192	371.861420
724.847168	386.218597
768.553528	371.417206
739.547791	375.566559
732.910828	376.377228
743.452515	387.256226
756.735718	415.201996
828.481201	435.317108
822.952148	459.039581
796.556213	446.253845
733.568359	399.545319
726.306519	393.397644
745.149475	399.261475
739.959595	377.427551
728.480286	391.663910
735.658752	399.585480
712.814941	393.878387
718.451050	398.051605
586.968018	271.967133
565.132385	665.169067
545.288391	671.272583
534.707153	654.548950
543.561951	664.670105
526.895630	679.319031
579.176636	648.557495
537.929199	668.313354
550.381592	675.548096
514.571228	706.539856
541.433105	696.274292
543.494324	706.986816
517.359802	704.188416
507.752502	678.847107
524.374634	700.958862
528.622620	700.956604
523.098755	686.382996
548.862732	701.778442
526.809814	700.893311
535.753662	694.830994
539.906006	699.710144
513.984619	683.834412
529.485352	696.996521
516.350464	678.432068
524.871582	678.306519
501.904144	679.773987
520.097473	683.103455
527.553833	683.765076
514.942139	708.758972
519.753174	693.574951
520.438782	689.670532
522.594116	686.513306
502.507141	707.927490
511.552216	694.175842
516.433716	675.327576
512.972473	685.095825
532.838318	709.283264
530.697510	688.310791
523.749023	690.137573
518.697998	695.425171
507.436920	704.739441
514.376465	693.368652
524.082031	662.087463
524.082031	662.087463
703.343140	245.321136
717.009033	250.220047
691.388611	225.925201
680.834961	247.173645
698.778625	232.566742
721.875610	207.447205
720.755005	201.043381
701.922119	224.290619
727.929504	215.197128
679.682251	199.374603
703.073303	218.323349
684.227844	196.766129
687.673889	223.379974
700.028748	209.690292
686.008423	204.304504
683.098206	221.036285
691.452820	206.456131
717.312683	202.289276
706.585205	194.359512
683.193665	195.507629
713.148254	200.119583
726.603577	201.428650
691.273010	194.477005
723.176758	198.880142
737.444641	208.639679
688.727356	206.506882
696.197815	210.166168
718.560974	201.315140
719.835938	198.158905
703.042175	199.697556
685.203308	196.629181
723.750732	199.767960
682.097595	203.019363
715.457214	204.321823
703.106079	226.727722
680.581726	211.385010
680.255615	198.494659
694.217041	204.078979
676.459167	199.333038
695.967957	211.090576
705.725342	202.113541
713.288818	203.206955
694.720642	192.314392
681.390381	206.273239
702.762634	199.903091
680.380493	201.152054
710.503967	204.285782
683.040527	204.601181
686.083557	214.751419
701.241333	212.005966
690.177917	208.996704
676.869385	207.277786
714.385437	206.322266
696.415283	192.314301
720.033386	200.824631
728.398987	210.878891
704.334229	195.492020
690.823853	205.884766
679.847229	211.593796
709.784180	213.057800
713.188171	225.866959
702.015869	212.124161
713.628296	213.378128
705.204834	213.470459
680.056702	210.531967
694.260010	219.093796
727.086731	212.376175
703.473755	209.613297
691.824097	214.417572
706.498047	212.455734
675.929077	214.867157
701.986450	211.088928
692.129272	221.458649
693.349487	194.914551
705.531860	224.327972
710.999390	204.728317
711.761169	216.655762
705.502747	223.862335
706.480042	231.930771
1236.737549	150.491974
1299.643311	865.785583
872.257202	13.919203
681.292358	232.217773
874.553955	157.250931
675.314819	378.213806
722.203979	414.323181
654.310120	210.529678
712.716492	392.494385
685.088684	381.942047
698.588501	410.689301
726.195007	407.892059
708.206421	367.499359
702.763184	371.637421
709.391663	372.785980
712.125000	401.134094
722.398926	379.401337
791.900024	378.846100
758.424011	405.416046
794.086182	364.929718
799.132690	362.970612
792.931763	393.166901
800.351563	394.801208
779.039368	419.516083
755.260620	394.296875
760.028076	399.053802
767.155823	409.733551
781.200134	402.804077
758.697754	428.338013
735.331421	418.863464
792.931641	393.167145
747.085693	392.757355
761.744080	418.627716
803.427612	447.447937
780.366943	441.440887
778.460022	448.802124
794.401123	399.774750
777.922485	404.212585
817.424377	417.680389
789.984375	394.685425
782.026489	409.462036
769.763855	403.500214
781.971680	401.832855
770.965820	402.539307
758.500793	412.497101
655.752502	273.642365
908.109009	686.752502
911.054016	707.804443
891.642273	719.359375
902.163269	696.180725
921.517517	703.448547
892.691833	702.390198
939.528381	720.098389
1230.421997	90.075035
1230.421997	90.075035
1230.421997	90.075035
1054.608887	881.992188
699.545471	721.289429
83.476273	1020.366028
622.705322	725.250488
184.813950	939.913574
872.340271	735.103333
926.451294	790.457642
1025.613892	832.625854
1071.826538	240.542145
1071.826538	240.542145
1071.826538	240.542145
-49.634094	1039.707275
-40.474609	977.937012
-40.474609	977.937012
53.797943	337.631348
104.507088	378.971497
470.617401	700.340881
498.396881	674.330627
482.335632	675.135437
492.772522	683.988708
511.099976	693.887512
568.455872	724.519226
331.664612	994.842102
537.351929	978.120422
466.653503	667.822815
598.825623	309.271667
593.780151	324.472839
591.168396	319.174744
577.824524	305.232758
593.555237	334.807465
574.819702	317.623749
601.457886	326.213196
590.971252	322.135559
584.465698	314.871857
590.413635	250.206207
587.792542	207.747253
587.790405	247.267426
581.120117	245.649155
523.046082	218.722916
553.475037	200.660370
499.122131	193.775177
478.712402	177.792282
478.712402	177.792282
460.209045	167.952011
482.325470	178.442413
486.764374	145.955811
499.696991	166.698517
470.221527	166.535858
470.221527	166.535858
449.086853	160.791550
439.110046	177.275848
478.418549	166.772690
472.952484	147.147217
467.439301	149.896744
452.135193	143.349854
422.802338	167.068634
446.945068	147.106049
447.313721	169.847656
459.041260	160.381729
443.466888	154.502243
421.744568	139.632935
417.203888	135.850800
436.810547	151.106171
463.357635	142.295120
445.158752	149.063019
488.337616	150.794189
620.101929	357.531067
613.757629	338.356812
586.434326	337.789154
592.637207	317.114868
578.450806	327.908264
577.908325	339.864380
596.676453	319.067017
581.756958	296.583710
586.445190	321.674286
566.108398	318.756500
591.764954	325.814178
562.549866	316.059387
555.658691	292.565735
593.477173	285.528717
594.416565	291.440369
600.851440	290.864471
591.566589	285.819916
586.184814	273.762207
622.539673	289.689484
629.504700	317.570313
591.494263	305.722961
593.702454	295.467133
602.370972	311.200958
605.126648	309.930908
585.596375	307.097351
610.729858	312.844910
602.242065	305.726898
603.909119	294.881317
584.659912	305.957184
588.667175	324.172150
611.203674	306.811920
604.463440	309.219513
618.299622	314.861206
613.420227	327.856445
600.830261	306.308228
590.924011	322.484772
591.989746	288.456909
595.077271	311.197601
590.987305	292.718628
617.052795	296.596313
576.262390	284.177338
568.392212	308.805664
632.224976	326.715607
633.174866	347.845154
647.988159	333.200317
617.775635	318.090668
634.012268	322.619995
600.477600	296.562866
604.776917	302.462891
612.971741	302.842529
587.457886	299.507629
627.742432	299.045258
589.628967	290.095978
568.402527	308.579498
574.184448	302.395691
582.984680	299.667603
575.646606	293.444916
616.965576	299.645508
572.839722	305.593567
587.650940	303.117188
607.232361	308.740570
606.918823	301.033905
622.463257	298.049957
585.133362	288.433929
585.214844	291.385101
580.156067	307.487183
621.822754	296.944397
581.278687	290.918915
610.720642	299.924438
601.313660	283.030548
593.033142	301.218353
607.680359	298.222137
581.823792	302.871826
609.762756	285.518951
572.120544	329.466248
607.031311	322.765717
593.904419	301.183197
595.541992	308.501495
582.106018	318.325623
609.627808	313.734344
604.569824	302.490845
584.781433	323.445496
573.703247	306.699036
571.283508	322.179199
594.241455	330.213104
631.389465	323.206146
600.334167	313.081024
590.598145	329.510223
597.885620	321.784058
594.933838	316.755066
604.732666	310.127747
597.031067	315.297211
571.272400	326.577515
579.977234	309.187744
566.481995	317.641602
606.513611	315.515045
570.985046	303.892181
570.950378	321.292786
586.530823	315.158020
586.735168	300.854858
591.045471	311.367523
596.509155	301.010040
593.922180	303.672028
577.321350	308.381470
584.802490	303.088074
588.806030	309.815491
580.655823	313.623505
567.853821	319.322296
584.115601	306.179535
568.244446	313.961334
599.596741	308.047180
598.370178	314.111908
574.062195	298.570496
613.670593	314.508057
583.207214	309.023560
595.043518	300.330444
616.190002	309.583618
579.873474	310.070313
560.147217	320.289520
583.067993	292.833160
577.938293	316.886017
553.425598	326.079132
600.712524	328.284180
596.858215	302.984619
616.863342	315.591064
616.443909	313.688202
569.527466	314.180145
591.963074	295.731720
589.949341	302.724274
576.880859	307.443573
593.992615	304.124176
591.701904	314.263916
600.994019	309.522644
593.905212	309.306519
413.731720	72.729889
429.358734	313.051270
418.526093	332.123932
418.526093	332.123932
173.487442	357.574921
153.210159	303.786011
187.397919	334.703033
180.514221	346.504669
185.883820	330.527161
192.219925	309.363770
207.676590	341.344116
186.471619	332.247101
231.104935	338.100403
212.944290	326.384918
173.143723	326.219727
157.397995	349.614288
182.549698	339.339874
191.669098	331.188660
174.449814	344.710419
186.483246	326.697571
185.461273	341.615112
188.652924	330.663727
206.140701	310.371246
156.690125	335.870728
172.314377	331.293304
166.445908	328.408142
175.674698	318.020111
214.609146	318.570984
175.593765	340.428467
182.237717	317.593567
167.484528	335.053864
209.565323	314.487854
173.190018	316.915833
202.715546	318.418365
200.282166	317.762878
187.768890	311.847198
176.710205	322.079529
207.492111	332.331543
181.558624	319.705292
184.441437	316.149231
180.266449	338.839813
161.094009	310.411072
205.579773	326.483734
193.770187	318.311859
195.349869	327.212738
220.728058	331.687714
192.540726	332.586182
193.096771	332.556244
175.143860	299.252350
182.330444	335.640717
178.148102	341.915802
205.754364	335.552429
187.781906	330.251648
210.888794	348.120361
179.874908	351.087433
232.751266	326.903259
218.094986	334.905548
203.532501	334.860382
194.379745	319.863647
222.898117	338.428589
200.293030	333.504333
548.049988	85.048477
186.261307	339.894348
225.046204	334.073303
224.541031	321.098206
193.067017	332.691284
219.944199	325.874939
182.700104	315.197388
200.272079	318.598602
173.032806	319.584320
173.067856	317.450500
222.342163	330.519867
173.691132	329.815979
185.865372	321.212250
201.133438	308.991882
216.537689	323.282562
181.880722	330.558136
246.325668	241.591705
183.272202	321.069519
207.221268	325.446991
182.648560	322.848846
204.924713	334.573975
181.658722	337.384125
201.141296	307.948181
189.399796	331.477692
196.610291	314.545166
174.074966	310.669281
180.700287	335.379150
185.550262	308.642334
201.263489	314.776093
203.825333	326.145874
217.801102	312.467468
193.493164	309.398071
224.462234	319.570984
187.503021	332.309265
207.803207	324.269562
226.637161	325.854858
209.995697	316.986542
202.206543	338.428162
211.582687	309.665405
213.154968	321.594147
188.596390	328.561005
218.117096	310.600677
171.622757	313.654602
195.176895	344.235199
205.220795	329.727173
205.468918	320.129456
197.916473	327.674011
204.309052	320.809570
196.697739	332.145172
223.511063	316.688568
233.302399	295.962646
223.057556	319.708771
205.264114	322.966553
187.846024	324.262329
187.454346	324.230865
227.523117	319.180023
224.670593	312.742920
211.094131	311.640625
221.961365	310.034088
209.963181	304.527740
209.362640	323.907349
222.077332	307.945099
203.349564	317.642029
202.952423	319.903870
202.344803	329.939392
219.553314	314.911652
226.331497	307.153046
216.047836	309.538574
223.962143	307.990021
196.266373	324.325592
206.378723	317.675873
223.175278	315.070251
264.968781	312.632935
243.198013	303.762054
196.031998	337.097961
223.149597	314.936401
234.868805	309.229614
204.229523	335.277161
243.879974	325.175751
242.878983	349.125092
240.127609	354.900208
246.100525	342.828125
242.673660	345.753693
237.126770	344.987305
228.582550	339.179047
251.793732	327.951019
224.710175	334.055481
223.230072	350.296448
238.544907	330.213470
228.899719	335.993835
237.028931	341.438599
227.809952	331.603424
241.037354	335.201508
238.818314	336.396942
209.679550	314.801239
246.333237	339.125275
210.020554	326.022125
227.922134	310.435638
210.469330	325.032013
229.229355	324.287933
225.230988	320.463165
189.706116	337.613251
175.466782	344.295013
199.808823	319.245361
222.445938	314.312195
224.966171	328.771454
208.180695	318.032532
202.841919	326.666412
195.055130	322.499573
221.642105	322.314606
199.713058	313.718323
206.226212	314.035461
234.433228	324.827911
210.042328	317.535889
173.088043	325.374115
209.041733	322.729065
223.400848	335.511444
189.574326	277.809845
205.656693	320.274841
213.419525	303.353546
194.920944	309.054504
213.764221	277.434875
213.764221	277.434875
397.676025	32.553127
432.980133	127.801727
457.548737	142.184753
461.618347	139.618088
422.754517	137.556259
469.852600	134.370148
486.363098	147.855225
451.128632	131.962296
455.047028	127.667679
472.968445	137.572067
453.472778	160.745209
457.753723	144.882416
456.887939	140.839371
463.758423	117.676201
461.228149	127.128761
449.707764	120.652832
433.612152	146.390762
448.737061	122.148064
442.599579	126.625015
457.237091	116.063225
464.515869	119.190681
444.254486	111.497208
580.739197	224.393707
440.730621	117.560036
439.174316	113.400276
435.542877	143.434525
465.751678	127.181847
455.927368	129.343948
449.139618	108.738342
440.704742	112.839508
476.707642	134.073257
446.947479	110.467888
456.805847	126.707985
450.956329	126.454208
442.640320	127.004669
468.936066	117.575478
464.596802	123.008789
471.512726	128.576920
456.910065	122.465385
428.266602	107.236992
453.600372	113.241783
452.943970	116.881340
437.420776	109.664948
448.529449	109.941528
406.220673	124.324585
533.225891	68.016647
425.583344	108.927704
489.569550	137.141373
468.936371	119.495277
407.662598	104.252701
456.829956	116.495316
454.925537	131.068054
442.025452	121.841370
443.267853	129.036118
459.121887	109.143707
460.132751	142.260162
466.346802	121.309830
429.105530	111.798042
442.407898	118.491028
1023.531372	259.727173
415.300720	130.564178
442.324432	133.844147
446.798645	114.714378
445.746765	136.437866
452.425262	140.627228
455.373413	134.970551
453.652252	133.975479
413.903992	124.851578
442.529541	136.045944
429.370178	119.412758
406.498047	117.798012
439.722809	132.267258
459.998627	123.917282
414.857422	106.942558
438.652802	127.095009
465.531982	141.051132
448.480896	118.152672
440.179413	110.837082
467.903534	127.847481
472.725159	129.148743
431.340027	119.934914
416.429260	138.209564
453.355591	128.418854
412.557587	132.079681
428.174103	111.786301
425.924622	137.160080
446.236237	126.446548
460.442291	126.457962
459.243805	103.365974
438.186615	124.758911
452.605103	129.264786
419.550293	121.243042
430.068085	127.863396
452.626434	127.124611
436.310608	105.692505
453.849823	122.898819
443.799438	155.355453
453.473389	160.745255
452.626190	127.124451
427.487701	125.936714
449.697662	131.022797
452.425354	109.926888
436.190002	132.871689
453.473511	160.745193
433.475739	126.601517
429.537781	102.121681
428.673492	129.137634
454.926453	131.067734
445.933502	119.822479
476.391937	138.984741
458.473083	121.989136
940.404053	142.521515
453.289581	126.272499
446.236542	126.446411
444.182831	136.392075
431.956573	141.965424
425.924530	137.160049
452.626251	127.124359
480.073822	107.131805
434.960144	146.105103
467.953857	127.053589
442.640472	127.004570
422.078339	132.994141
442.963379	104.952927
455.011078	122.999710
460.692383	137.831863
459.671967	126.876472
454.926239	131.067856
478.970245	120.702446
470.374725	112.469604
605.654663	94.136391
647.685120	90.414085
